duration,service,src_bytes,dst_bytes,hot,num_failed_logins,num_compromised,num_root,num_file_creations,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,xAttack
0,12,36,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,25,209,1,0,1,0.01,0,0,0,0,normal
0,25,189,732,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,19,255,1,0,0.05,0.04,0,0,0,0,normal
0,25,228,6068,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,76,255,1,0,0.01,0.02,0,0,0,0,normal
0,20,1223,2451,28,0,0,0,0,0,1,1,0,0,0,0,1,0,0,205,33,0.16,0.02,0,0,0,0,0.01,0,r2l
0,25,0,0,0,0,0,0,0,0,31,12,1,1,0,0,0.39,0.13,0,255,66,0.26,0.02,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,80,18,1,1,0,0,0.22,0.06,0,255,2,0.01,0.06,0,0,1,1,0,0,dos
0,25,303,662,0,0,0,0,0,0,36,55,0,0,0,0,1,0,0.05,255,255,1,0,0,0,0,0,0,0,normal
0,25,310,3222,0,0,0,0,0,0,2,27,0,0,0,0,1,0,0.15,255,254,1,0.01,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,117,9,1,1,0,0,0.08,0.06,0,255,9,0.04,0.08,0,0,1,1,0,0,dos
0,24,0,0,0,0,0,0,0,0,264,14,0,0,1,1,0.05,0.06,0,255,14,0.05,0.07,0,0,0,0,1,1,dos
0,25,209,171,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.01,0,0,0,0,normal
0,25,225,3649,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,247,255,1,0,0,0.01,0,0,0,0,normal
0,25,335,406,0,0,0,0,0,0,12,47,0,0.02,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,normal
0,25,198,283,0,0,0,0,0,0,4,4,0,0,0,0,1,0,0,36,255,1,0,0.03,0.04,0,0,0,0,normal
0,55,1772,328,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,85,70,0.82,0.05,0.01,0,0,0,0,0,normal
0,25,307,3755,0,0,0,0,0,0,4,7,0,0,0,0,1,0,0.29,159,255,1,0,0.01,0.02,0,0,0,0,normal
0,25,308,1380,0,0,0,0,0,0,2,8,0,0,0,0,1,0,0.25,255,251,0.98,0.01,0,0,0,0,0,0,normal
0,16,1032,0,0,0,0,0,0,0,510,510,0,0,0,0,1,0,0,255,6,0.02,0.18,0.02,0,0,0,0,0,dos
0,20,20658,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,140,39,0.28,0.04,0.28,0,0,0,0,0,normal
0,25,216,2317,0,0,0,0,0,0,3,9,0,0,0,0,1,0,0.33,4,255,1,0,0.25,0.02,0,0,0,0,normal
0,64,0,0,0,0,0,0,0,0,177,12,0,0,1,1,0.07,0.07,0,255,12,0.05,0.07,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,149,19,0,0,1,1,0.13,0.05,0,255,19,0.07,0.07,0,0,0,0,1,1,dos
0,7,0,0,0,0,0,0,0,0,146,18,1,1,0,0,0.12,0.05,0,255,18,0.07,0.07,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,35,208,1,0,0.03,0.18,0,0,1,1,normal
0,20,0,0,0,0,0,0,0,0,266,6,0,0,1,1,0.02,0.06,0,255,6,0.02,0.07,0,0,0,0,1,1,dos
0,15,8,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,1,2,218,1,0,1,0.5,0,0,0,0,probe
0,15,18,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,199,1,0,1,1,0,0,0,0,probe
0,50,0,0,0,0,0,0,0,0,287,1,0.11,0,0.89,1,0,1,0,255,1,0,1,0,0,0.1,0,0.89,1,probe
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,16,255,1,0,0.06,0.1,0,0,1,1,normal
0,20,15876,0,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,192,73,0.38,0.03,0.38,0,0,0,0,0,normal
0,25,223,408,0,0,0,0,0,0,6,26,0,0,0,0,1,0,0.08,64,255,1,0,0.02,0.03,0,0,0,0,normal
37498,50,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.5,1,0,0,0,1,1,probe
0,12,33,49,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,255,234,0.92,0.01,0,0,0,0,0.02,0,normal
0,25,320,962,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,85,11,1,1,0,0,0.13,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,dos
0,45,0,0,0,0,0,0,0,0,511,1,0.23,0,0.77,1,0,1,0,255,1,0,1,0,0,0.26,0,0.74,1,probe
0,25,241,658,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,9,255,1,0,0.11,0.05,0,0.01,0,0,normal
0,5,13,39,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,1,0,0.8,0,0,0,0,0,0,normal
1,55,925,360,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,201,0.79,0.02,0,0,0,0,0,0,normal
0,25,227,318,0,0,0,0,0,0,5,35,0,0,0,0,1,0,0.17,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,138,10,1,1,0,0,0.07,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,dos
0,34,0,0,0,0,0,0,0,0,206,4,1,1,0,0,0.02,0.07,0,255,10,0.04,0.07,0,0,1,1,0,0,dos
0,5,0,0,0,0,0,0,0,0,228,6,0,0,1,1,0.03,0.07,0,255,6,0.02,0.07,0,0,0,0,1,1,dos
0,55,1858,449,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,255,106,0.42,0.04,0,0,0.15,0,0.02,0,normal
0,16,520,0,0,0,0,0,0,0,139,139,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,dos
0,19,0,0,0,0,0,0,0,0,273,4,1,1,0,0,0.01,0.05,0,255,4,0.02,0.05,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,106,3,1,1,0,0,0.03,0.08,0,7,3,0.43,0.43,0.14,0,1,1,0,0,dos
0,25,207,1894,0,0,0,0,0,0,19,19,0,0,0,0,1,0,0,33,255,1,0,0.03,0.04,0,0.01,0.03,0.01,normal
0,25,233,3461,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,122,255,1,0,0.01,0.03,0,0,0,0,normal
0,25,309,3222,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,240,0.94,0.01,0,0,0,0,0,0,normal
0,55,679,327,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,108,192,0.77,0.04,0.01,0.01,0,0,0,0,normal
0,50,28,0,0,0,0,0,0,0,182,82,0.55,0,0,0,0.45,0.04,0,255,82,0.32,0.68,0.32,0,0.09,0,0.59,0,dos
0,25,289,765,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0.25,175,255,1,0,0.01,0.01,0,0,0,0,normal
0,20,0,0,0,0,0,0,0,0,3,2,0,0,0.33,0,0.67,0.67,0,25,61,0.36,0.16,0.04,0.03,0,0,0.08,0,normal
0,50,0,0,0,0,0,0,0,0,219,2,1,1,0,0,0.01,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,dos
0,16,520,0,0,0,0,0,0,0,15,15,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,dos
0,31,0,0,0,0,0,0,0,0,145,18,0,0,1,1,0.12,0.06,0,255,18,0.07,0.06,0,0,0,0,1,1,dos
0,9,0,0,0,0,0,0,0,0,224,20,1,1,0,0,0.09,0.06,0,255,20,0.08,0.07,0,0,1,1,0,0,dos
0,25,331,3541,0,0,0,0,0,0,15,17,0,0,0,0,1,0,0.12,81,255,1,0,0.01,0.04,0,0.01,0,0,normal
0,67,0,0,0,0,0,0,0,0,142,16,1,1,0,0,0.11,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,118,4,1,1,0,0,0.03,0.06,0,255,2,0.01,0.06,0,0,1,1,0,0,dos
0,16,1032,0,0,0,0,0,0,0,213,213,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,dos
4721,45,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.74,1,0,0,0,1,1,probe
0,25,0,0,0,0,0,0,0,0,2,3,0,0,1,1,1,0,0.67,2,10,1,0,0.5,0.3,0,0,1,1,normal
63,44,48,48,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17,42,1,0,1,0.05,0,0,0,0,normal
0,37,0,0,0,0,0,0,0,0,248,17,0,0,1,1,0.07,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,dos
0,31,0,0,0,0,0,0,0,0,143,14,1,1,0,0,0.1,0.06,0,255,14,0.05,0.06,0,0,1,1,0,0,dos
0,12,46,128,0,0,0,0,0,0,76,156,0,0,0,0,0.99,0.03,0.01,255,246,0.96,0.01,0,0,0,0,0,0,normal
0,16,1032,0,0,0,0,0,0,0,511,511,0,0,0,0,1,0,0,255,222,0.87,0.01,0.87,0,0,0,0,0,dos
0,25,253,1217,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.06,0,0,0,0.01,normal
0,12,46,128,0,0,0,0,0,0,68,148,0,0,0,0,1,0,0.01,255,244,0.96,0.01,0,0,0,0,0,0,normal
0,25,274,12922,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,137,6,0,0,1,1,0.04,0.06,0,255,6,0.02,0.06,0,0,0,0,1,1,dos
0,30,0,0,0,0,0,0,0,0,239,23,1,1,0,0,0.1,0.05,0,255,23,0.09,0.05,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,270,17,1,1,0,0,0.06,0.05,0,255,17,0.07,0.05,0,0,1,1,0,0,dos
0,25,337,1493,0,0,0,0,0,0,11,11,0,0,0,0,1,0,0,56,255,1,0,0.02,0.06,0,0,0,0,normal
1839,45,145,105,0,0,0,0,0,0,4,2,0,0,0,0,0.5,0.5,0,114,2,0.02,0.63,0.88,0,0,0,0,0,normal
0,55,787,388,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,5,0.02,0.02,0,0,0.98,0,0,0,normal
0,25,293,2400,0,0,0,0,0,0,5,43,0,0,0,0,1,0,0.12,158,255,1,0,0.01,0.01,0.01,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,17,8,1,1,0,0,0.47,0.29,0,255,8,0.03,0.08,0,0,1,1,0,0,dos
0,25,332,12282,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,14,227,1,0,0.07,0.11,0,0,0.07,0.66,normal
0,50,0,0,0,0,0,0,0,0,183,7,1,1,0,0,0.04,0.07,0,255,19,0.07,0.08,0,0,1,1,0,0,dos
0,25,325,12884,0,0,0,0,0,0,5,9,0,0,0,0,1,0,0.22,72,72,1,0,0.01,0,0,0,0,0,normal
0,55,1567,476,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,124,107,0.02,0.02,0.01,0.02,0,0,0,0,normal
0,25,208,396,0,0,0,0,0,0,3,36,0,0,0,0,1,0,0.06,23,255,1,0,0.04,0.06,0,0,0,0,normal
0,25,276,6773,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,45,255,1,0,0.02,0.03,0,0.02,0,0.02,normal
0,25,227,23473,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,91,255,1,0,0.01,0.03,0,0,0,0,normal
0,42,0,0,0,0,0,0,0,0,284,21,1,1,0,0,0.07,0.05,0,255,21,0.08,0.07,0,0,1,1,0,0,dos
0,25,232,5309,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,23,255,1,0,0.04,0.01,0,0,0,0,normal
0,37,0,0,0,0,0,0,0,0,209,5,1,1,0,0,0.02,0.07,0,255,16,0.06,0.08,0,0,1,1,0,0,dos
0,55,1192,331,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,125,0.49,0.03,0,0,0.01,0.02,0,0,normal
0,7,0,0,0,0,0,0,0,0,137,25,1,1,0,0,0.18,0.05,0,255,25,0.1,0.05,0,0,1,1,0,0,dos
0,25,328,1197,0,0,0,0,0,0,3,3,0.33,0.33,0,0,1,0,0,3,255,1,0,0.33,0.04,0.33,0,0,0,normal
5,2,312876,22784,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,54,32,0.59,0.07,0.02,0,0.02,0.03,0.02,0.03,normal
0,15,8,0,0,0,0,0,0,0,1,11,0,0,0,0,1,0,1,1,157,1,0,1,0.25,0,0,0,0,probe
0,50,0,0,0,0,0,0,0,0,217,18,1,1,0,0,0.08,0.06,0,255,18,0.07,0.05,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,122,6,1,1,0,0,0.05,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,dos
0,25,213,810,0,0,0,0,0,0,35,35,0.03,0.03,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,352,1,0.03,0,0.96,1,0,1,0,255,1,0,1,0,0,0.03,0,0.97,1,probe
0,50,0,0,0,0,0,0,0,0,76,10,1,1,0,0,0.13,0.08,0,255,9,0.04,0.07,0,0,1,1,0,0,dos
0,25,224,1645,0,0,0,0,0,0,3,8,0,0,0,0,1,0,0.25,178,255,1,0,0.01,0.02,0,0,0,0,normal
0,55,2137,328,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,118,177,0.81,0.03,0.01,0.01,0,0,0,0,normal
0,17,0,0,0,0,0,0,0,0,141,15,1,1,0,0,0.11,0.06,0,255,15,0.06,0.06,0,0,1,1,0,0,dos
0,20,59,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,0,67,75,0.45,0.03,0.45,0.03,0,0,0,0,normal
0,44,48,48,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4,2,0.5,0.5,0.5,0,0,0,0,0,normal
15,50,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.67,0.66,0,0,0,0.66,1,probe
0,50,0,0,0,0,0,0,0,0,246,18,1,1,0,0,0.07,0.07,0,255,18,0.07,0.05,0,0,1,1,0,0,dos
39507,50,1,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,255,2,0.01,0.5,1,0,0,0,1,1,probe
0,25,289,1856,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,40,255,1,0,0.03,0.05,0,0,0,0,normal
0,20,383,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,143,57,0.38,0.03,0.38,0.04,0,0,0,0,normal
0,20,383,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17,41,0.47,0.12,0.47,0.05,0,0,0,0,normal
0,20,334,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,10,37,1,0,1,0.11,0,0,0,0,r2l
0,64,0,0,0,0,0,0,0,0,228,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.07,0,0,0,0,1,1,dos
0,15,8,0,0,0,0,0,0,0,1,21,0,0,0,0,1,0,1,2,158,1,0,1,0.25,0,0,0,0,probe
0,67,0,0,0,0,0,0,0,0,202,1,0,0,1,1,0,0.07,0,255,1,0,0.07,0,0,0,0,1,1,dos
0,8,0,0,0,0,0,0,0,0,240,18,1,1,0,0,0.08,0.05,0,255,18,0.07,0.06,0,0,1,1,0,0,dos
0,42,0,0,0,0,0,0,0,0,105,16,1,1,0,0,0.15,0.06,0,255,16,0.06,0.05,0,0,1,1,0,0,dos
0,20,1214,0,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,157,83,0.39,0.03,0.39,0.02,0,0,0,0,normal
23,20,248,774,4,0,0,0,0,0,1,1,0,0,0,0,1,0,0,217,58,0.27,0.02,0,0,0,0,0,0,normal
0,25,245,764,0,0,0,0,0,0,1,5,0,0,0,0,1,0,0.4,31,255,1,0,0.03,0.05,0,0,0,0,normal
0,45,0,0,0,0,0,0,0,0,511,1,0.05,0,0.95,1,0,0.96,0,255,1,0,1,0,0,0.02,0,0.98,1,probe
0,25,314,255,0,0,0,0,0,0,24,24,0,0,0,0,1,0,0,25,255,1,0,0.04,0.04,0,0,0,0,normal
0,16,1480,0,0,0,0,0,0,0,1,3,0,0,0,0,1,0,0.67,4,151,0.75,0.5,0.75,0.04,0.25,0,0,0,dos
0,50,0,0,0,0,0,0,0,0,272,10,1,1,0,0,0.04,0.06,0,255,2,0.01,0.08,0,0,1,1,0,0,dos
0,67,0,0,0,0,0,0,0,0,131,7,1,1,0,0,0.05,0.06,0,255,12,0.05,0.06,0,0,1,1,0,0,dos
0,25,348,2870,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,normal
0,25,344,1247,0,0,0,0,0,0,10,10,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,25,215,354,0,0,0,0,0,0,26,35,0,0,0,0,1,0,0.06,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,83,7,1,1,0,0,0.08,0.08,0,255,18,0.07,0.06,0,0,1,1,0,0,dos
0,12,127,44,0,0,0,0,0,0,268,267,0,0,0,0,1,0.01,0,157,124,0.79,0.01,0.32,0,0,0,0,0,normal
2,55,11378,1474,0,0,0,0,0,0,1,2,0,0.5,0,0,1,0,1,117,192,0.73,0.03,0.01,0.01,0,0.01,0,0,normal
0,25,186,14609,0,0,0,0,0,0,1,30,0,0,0,0,1,0,0.1,205,255,1,0,0,0.02,0,0,0,0,normal
0,17,0,0,0,0,0,0,0,0,140,15,1,1,0,0,0.11,0.06,0,255,7,0.03,0.07,0,0,1,1,0,0,dos
0,30,0,0,0,0,0,0,0,0,227,12,0,0,1,1,0.05,0.07,0,255,12,0.05,0.08,0,0,0,0,1,1,dos
2401,45,147,105,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.6,0,255,1,0,0.48,0.95,0,0,0,0,0,normal
0,5,0,0,0,0,0,0,0,0,134,14,0,0,1,1,0.1,0.07,0,255,14,0.05,0.07,0,0,0,0,1,1,dos
0,19,0,0,0,0,0,0,0,0,20,7,1,1,0,0,0.35,0.2,0,255,47,0.18,0.04,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,212,3,1,1,0,0,0.01,0.07,0,255,17,0.07,0.06,0,0,1,1,0,0,dos
202,61,209,1824,0,0,5,0,0,0,1,1,0,0,0,0,1,0,0,129,12,0.09,0.04,0.01,0,0.02,0.25,0,0,normal
0,25,206,810,0,0,0,0,0,0,22,44,0,0,0,0,1,0,0.05,22,255,1,0,0.05,0.05,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,107,16,1,1,0,0,0.15,0.06,0,255,13,0.05,0.07,0,0,1,1,0,0,dos
0,41,0,0,0,0,0,0,0,0,10,3,1,1,0,0,0.3,0.4,0,255,12,0.05,0.09,0,0,1,1,0,0,dos
0,12,43,136,0,0,0,0,0,0,68,148,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,normal
0,25,305,3222,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,202,193,0.96,0.01,0,0,0,0.01,0,0,normal
0,55,21240,336,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,143,134,0.39,0.03,0.01,0.01,0,0,0,0,normal
0,25,336,3915,0,0,0,0,0,0,2,3,0,0,0,0,1,0,0.67,2,255,1,0,0.5,0.02,0,0,0,0,normal
0,25,294,655,0,0,0,0,0,0,7,14,0,0,0,0,1,0,0.14,255,255,1,0,0,0,0,0,0,0,normal
0,12,36,0,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,178,50,0.19,0.02,0.19,0.04,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.8,0.79,0,0,0,0.79,1,probe
32,20,1487,4152,30,0,0,0,0,0,1,1,0,0,0,0,1,0,0,17,11,0.65,0.18,0.06,0,0,0,0,0,normal
0,25,259,5170,0,0,0,0,0,0,6,6,0,0,0,0,1,0,0,68,255,1,0,0.01,0.04,0,0,0,0,normal
0,25,227,1300,0,0,0,0,0,0,21,21,0,0,0,0,1,0,0,43,255,1,0,0.02,0.02,0,0,0,0,normal
0,20,383,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,255,3,0.01,0.02,0.01,0,0,0,0.84,0,normal
0,25,213,998,0,0,0,0,0,0,13,13,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,normal
0,25,208,103,0,0,0,0,0,0,3,4,0,0,0,0,1,0,0.5,3,255,1,0,0.33,0.05,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,25,0,0,0,0,1,0,1,2,206,1,0,1,0.25,0,0,0,0,probe
0,15,30,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,39,131,1,0,1,0.36,0,0,0,0,normal
0,20,0,0,0,0,0,0,0,0,236,8,1,1,0,0,0.03,0.06,0,255,8,0.03,0.07,0,0,1,1,0,0,dos
0,25,351,1483,0,0,0,0,0,0,5,21,0,0,0,0,1,0,0.1,255,255,1,0,0,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,27,2,1,1,0,0,0.07,0.22,0,255,15,0.06,0.08,0,0,1,1,0,0,dos
0,25,317,23209,0,0,0,0,0,0,1,2,0,0,0,0,1,0,1,255,255,1,0,0,0,0,0,0,0,normal
0,25,306,1248,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0.5,255,255,1,0,0,0,0,0,0,0,normal
0,15,8,0,0,0,0,0,0,0,1,42,0,0,0,0,1,0,1,2,6,1,0,1,0.5,0,0,0,0,probe
0,25,220,1109,0,0,0,0,0,0,11,12,0,0,0,0,1,0,0.17,163,255,1,0,0.01,0.01,0,0,0,0,normal
0,25,199,8564,0,0,0,0,0,0,5,5,0,0,0,0,1,0,0,5,255,1,0,0.2,0.07,0,0,0,0,normal
0,8,0,0,0,0,0,0,0,0,259,2,1,1,0,0,0.01,0.07,0,255,19,0.07,0.07,0,0,1,1,0,0,dos
0,25,309,742,0,0,0,0,0,0,3,5,0,0,0,0,1,0,0.6,120,255,1,0,0.01,0.05,0,0,0,0,normal
0,61,0,0,0,0,0,0,0,0,40,9,1,1,0,0,0.22,0.1,0,255,64,0.25,0.02,0.01,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,10,250,1,0,0.1,0.29,0,0,1,1,normal
1,55,1807,454,0,0,0,0,0,0,1,3,0,0,0,0,1,0,1,145,148,0.66,0.02,0.01,0.01,0,0,0,0,normal
0,25,0,0,0,0,0,0,0,0,2,2,0,0,1,1,1,0,0,7,251,1,0,0.14,0.05,0,0,1,1,normal
0,12,0,0,0,0,0,0,0,0,291,9,1,1,0,0,0.03,0.05,0,255,8,0.03,0.08,0,0,1,1,0,0,dos
0,25,317,935,0,0,0,0,0,0,7,7,0,0,0,0,1,0,0,96,255,1,0,0.01,0.03,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,193,14,0,0,1,1,0.07,0.06,0,255,14,0.05,0.07,0,0,0,0,1,1,dos
0,50,105,147,0,0,0,0,0,0,5,1,0,0,0,0,0.2,0.4,0,255,231,0.91,0.01,0.01,0,0,0,0,0,normal
3143,45,147,105,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,255,3,0.01,0.64,0.96,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0.5,1,0,255,1,0,0.36,0.3,0,0.23,0,0.31,1,probe
0,50,0,0,0,0,0,0,0,0,137,8,1,1,0,0,0.06,0.06,0,255,13,0.05,0.08,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,278,2,1,1,0,0,0.01,0.06,0,255,12,0.05,0.07,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,142,15,1,1,0,0,0.11,0.06,0,255,11,0.04,0.07,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,198,13,1,1,0,0,0.07,0.06,0,255,13,0.05,0.05,0,0,1,1,0,0,dos
0,15,8,0,0,0,0,0,0,0,1,36,0,0,0,0,1,0,1,1,183,1,0,1,0.5,0,0,0,0,probe
0,36,0,0,0,0,0,0,0,0,190,5,1,1,0,0,0.03,0.08,0,255,5,0.02,0.08,0,0,1,1,0,0,dos
0,12,44,44,0,0,0,0,0,0,143,223,0,0,0,0,0.99,0.01,0.01,255,254,1,0.01,0.01,0,0,0,0,0,normal
0,50,0,0,0,0,0,0,0,0,293,20,0,0,1,1,0.07,0.06,0,255,34,0.13,0.07,0,0,0,0,1,1,dos
0,25,313,25429,0,0,0,0,0,0,8,8,0,0,0,0,1,0,0,36,255,1,0,0.03,0.05,0,0,0,0,normal
0,25,315,663,0,0,0,0,0,0,39,39,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,normal
0,45,7077,0,0,0,0,0,0,0,4,1,0.25,0,0,0,0.25,0.5,0,98,1,0.01,0.05,0.41,0,0.01,0,0.01,0,normal
0,66,78,0,0,0,0,0,0,0,26,2,0,0,0,0,0.08,0.08,0,255,12,0.05,0.01,0.05,0,0,0,0,0,normal
0,8,0,0,0,0,0,0,0,0,259,4,1,1,0,0,0.02,0.06,0,255,5,0.02,0.06,0,0,1,1,0,0,dos
0,64,0,0,0,0,0,0,0,0,283,2,1,1,0,0,0.01,0.06,0,255,16,0.06,0.07,0,0,1,1,0,0,dos
0,15,8,0,0,0,0,0,0,0,1,38,0,0,0,0,1,0,1,1,71,1,0,1,0.51,0,0,0,0,probe
0,12,0,0,0,0,0,0,0,0,249,7,1,1,0,0,0.03,0.05,0,255,7,0.03,0.05,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,122,16,1,1,0,0,0.13,0.05,0,255,16,0.06,0.06,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,29,247,1,0,0.03,0.06,0,0,1,0.53,normal
0,50,0,0,0,0,0,0,0,0,229,15,1,1,0,0,0.07,0.07,0,255,29,0.11,0.07,0,0,1,1,0,0,dos
3,55,955,333,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,79,199,0.9,0.05,0.01,0.01,0,0,0,0,normal
0,50,28,0,0,0,0,0,0,0,81,81,0,0,0,0,1,0,0,255,81,0.32,0.02,0.32,0,0,0,0,0,dos
0,25,0,0,0,0,0,0,0,0,5,3,1,1,0,0,0.6,0.6,0,255,65,0.25,0.02,0,0,1,1,0,0,dos
0,50,0,0,0,0,0,0,0,0,213,1,0,0,1,1,0,0.07,0,255,1,0,0.09,0,0,0,0,1,1,dos
0,50,0,0,0,0,0,0,0,0,93,6,1,1,0,0,0.06,0.06,0,255,18,0.07,0.07,0,0,1,1,0,0,dos
0,25,0,0,0,0,0,0,0,0,1,7,0,0,1,0.14,1,0,0.29,119,242,1,0,0.01,0.02,0,0,0.76,0.88,normal
0,55,750,338,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,182,198,0.84,0.03,0.01,0.01,0,0,0,0,normal
